"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.747095967E1,-3.263214111E-2,2.245330811E-2,9.833800507E0,9.833880283E0
3.748096767E1,-3.128494263E-2,1.916015625E-2,9.834399261E0,9.834467687E0
3.749097667E1,-2.888992310E-2,1.526824951E-2,9.833950195E0,9.834004484E0
3.750098467E1,-3.008743286E-2,2.454895020E-2,9.834099884E0,9.834176551E0
3.751099367E1,-2.694396973E-2,1.721420288E-2,9.829309845E0,9.829361848E0
3.752100167E1,-3.053649902E-2,2.140548706E-2,9.826914825E0,9.826985584E0
3.753100967E1,-2.095642090E-2,2.170486450E-2,9.822124786E0,9.822171124E0
3.754101767E1,-3.068618774E-2,1.526824951E-2,9.828411713E0,9.828471476E0
3.755102767E1,-2.544708252E-2,1.481918335E-2,9.832153931E0,9.832198029E0
3.756103567E1,-2.649490356E-2,1.481918335E-2,9.827962646E0,9.828009532E0
3.757104467E1,-2.933898926E-2,1.496887207E-2,9.828112335E0,9.828167526E0
3.758105367E1,-2.350112915E-2,1.811233521E-2,9.827513580E0,9.827558371E0
3.759106267E1,-2.874023438E-2,1.945953369E-2,9.827064514E0,9.827125808E0
3.760107067E1,-3.637435913E-2,1.451980591E-2,9.832902374E0,9.832980373E0
3.761107967E1,-3.188369751E-2,1.571731567E-2,9.837542725E0,9.837606948E0
3.762108867E1,-3.547622681E-2,1.437011719E-2,9.827064514E0,9.827139056E0
3.763109767E1,-3.128494263E-2,8.831634521E-3,9.832303619E0,9.832357358E0
3.764110567E1,-2.514770508E-2,3.098556519E-2,9.830956421E0,9.831037415E0
3.765111467E1,-3.023712158E-2,2.739303589E-2,9.824220428E0,9.824305150E0
3.766112367E1,-2.499801636E-2,1.347198486E-2,9.830657043E0,9.830698058E0
3.767113267E1,-2.589614868E-2,1.197509766E-2,9.830507355E0,9.830548757E0
3.768114167E1,-3.023712158E-2,2.799179077E-2,9.830207977E0,9.830294334E0
3.769114967E1,-2.799179077E-2,1.302291870E-2,9.835447083E0,9.835495537E0
3.770115867E1,-3.143463135E-2,9.430389404E-3,9.826914825E0,9.826969627E0
3.771116767E1,-2.933898926E-2,2.305206299E-2,9.826016693E0,9.826087534E0
3.772117567E1,-2.874023438E-2,8.532257080E-3,9.829459534E0,9.829505253E0
3.773118467E1,-2.888992310E-2,1.811233521E-2,9.827812958E0,9.827872110E0
3.774119367E1,-2.829116821E-2,1.766326904E-2,9.825268250E0,9.825324858E0
3.775120167E1,-2.739303589E-2,8.083190918E-3,9.838740234E0,9.838781689E0
3.776120967E1,-3.472778320E-2,1.616638184E-2,9.834099884E0,9.834174490E0
3.777121867E1,-2.993774414E-2,1.616638184E-2,9.837093658E0,9.837152498E0
3.778122667E1,-2.679428101E-2,1.481918335E-2,9.840686188E0,9.840733824E0
3.779123467E1,-2.918930054E-2,1.841171265E-2,9.836195526E0,9.836256068E0
3.780124267E1,-2.784210205E-2,1.930984497E-2,9.836494904E0,9.836553260E0
3.781125067E1,-2.200424194E-2,1.347198486E-2,9.828711090E0,9.828744954E0
3.782125967E1,-2.679428101E-2,1.556762695E-2,9.834249573E0,9.834298396E0
3.783126767E1,-3.592529297E-2,1.511856079E-2,9.825268250E0,9.825345560E0
3.784127667E1,-3.188369751E-2,1.736389160E-2,9.835447083E0,9.835514089E0
3.785128567E1,-3.023712158E-2,1.392105103E-2,9.847422180E0,9.847478442E0
3.786129467E1,-3.577560425E-2,1.841171265E-2,9.842931519E0,9.843013754E0
3.787130367E1,-3.278182983E-2,1.092727661E-2,9.828112335E0,9.828173082E0
3.788131267E1,-2.514770508E-2,1.017883301E-2,9.834249573E0,9.834286994E0
3.789132167E1,-3.158432007E-2,1.930984497E-2,9.825417938E0,9.825487677E0
3.790133067E1,-3.547622681E-2,1.721420288E-2,9.829309845E0,9.829388939E0
3.791133867E1,-2.125579834E-2,1.945953369E-2,9.832303619E0,9.832345852E0
3.792134867E1,-2.709365845E-2,1.631607056E-2,9.826166382E0,9.826217281E0
3.793135867E1,-3.382965088E-2,1.092727661E-2,9.832752686E0,9.832816953E0
3.794136667E1,-2.933898926E-2,1.960922241E-2,9.832902374E0,9.832965697E0
3.795137567E1,-2.380050659E-2,2.679428101E-2,9.837542725E0,9.837608005E0
3.796138467E1,-2.888992310E-2,2.499801636E-2,9.835297394E0,9.835371592E0
3.797139267E1,-3.442840576E-2,2.110610962E-2,9.826316071E0,9.826399051E0
3.798140267E1,-3.083587646E-2,1.002914429E-2,9.835896149E0,9.835949597E0
3.799141167E1,-3.457809448E-2,1.122665405E-2,9.832153931E0,9.832221143E0
3.800142067E1,-3.113525391E-2,1.960922241E-2,9.843081207E0,9.843149983E0
3.801142867E1,-2.409988403E-2,2.290237427E-2,9.840536499E0,9.840592661E0
3.802143767E1,-3.158432007E-2,2.095642090E-2,9.831704865E0,9.831777931E0
3.803144667E1,-2.888992310E-2,2.260299683E-2,9.835447083E0,9.835515484E0
3.804145567E1,-2.380050659E-2,9.580078125E-3,9.837692413E0,9.837725868E0
3.805146467E1,-2.754272461E-2,1.975891113E-2,9.823921051E0,9.823979531E0
3.806147367E1,-3.293151855E-2,1.422042847E-2,9.824070740E0,9.824136227E0
3.807148267E1,-2.335144043E-2,1.407073975E-2,9.835447083E0,9.835484868E0
3.808149067E1,-2.694396973E-2,1.676513672E-2,9.825417938E0,9.825469185E0
3.809149867E1,-2.559677124E-2,1.751358032E-2,9.815089417E0,9.815138418E0
3.810150867E1,-3.278182983E-2,1.377136230E-2,9.828711090E0,9.828775406E0
3.811151767E1,-2.993774414E-2,1.945953369E-2,9.831704865E0,9.831769703E0
3.812152667E1,-2.859054565E-2,1.975891113E-2,9.831255798E0,9.831317226E0
3.813153567E1,-2.634521484E-2,1.901046753E-2,9.836494904E0,9.836548554E0
3.814154467E1,-2.963836670E-2,1.960922241E-2,9.834548950E0,9.834613160E0
3.815155367E1,-2.664459229E-2,4.191284180E-3,9.836345215E0,9.836382195E0
3.816156167E1,-1.916015625E-2,4.939727783E-3,9.835896149E0,9.835916051E0
3.817157067E1,-2.215393066E-2,1.062789917E-2,9.831704865E0,9.831735569E0
3.818157967E1,-2.933898926E-2,1.871109009E-2,9.836644592E0,9.836706142E0
3.819158867E1,-2.694396973E-2,2.380050659E-2,9.837842102E0,9.837907789E0
3.820159767E1,-3.188369751E-2,1.841171265E-2,9.828112335E0,9.828181298E0
3.821160767E1,-3.427871704E-2,1.916015625E-2,9.826914825E0,9.826993290E0
3.822161667E1,-3.622467041E-2,1.826202393E-2,9.820178833E0,9.820262626E0
3.823162567E1,-2.365081787E-2,1.646575928E-2,9.829160156E0,9.829202402E0
3.824163467E1,-2.739303589E-2,2.125579834E-2,9.832902374E0,9.832963505E0
3.825164467E1,-2.409988403E-2,1.451980591E-2,9.823771362E0,9.823811654E0
3.826165367E1,-3.607498169E-2,6.586303711E-3,9.816885681E0,9.816954174E0
3.827166267E1,-2.694396973E-2,1.871109009E-2,9.832303619E0,9.832358341E0
3.828167167E1,-2.739303589E-2,1.571731567E-2,9.838740234E0,9.838790922E0
3.829168167E1,-2.978805542E-2,1.856140137E-2,9.831255798E0,9.831318448E0
3.830169067E1,-3.083587646E-2,2.709365845E-2,9.841434631E0,9.841520234E0
3.831169867E1,-2.844085693E-2,2.933898926E-2,9.829908600E0,9.829993527E0
3.832170767E1,-3.682342529E-2,2.005828857E-2,9.828561401E0,9.828650849E0
3.833171775E1,-2.559677124E-2,1.960922241E-2,9.836345215E0,9.836398065E0
3.834172675E1,-3.113525391E-2,1.137634277E-2,9.831854553E0,9.831910434E0
3.835173575E1,-2.754272461E-2,1.422042847E-2,9.842482452E0,9.842531262E0
3.836174375E1,-2.290237427E-2,2.005828857E-2,9.833800507E0,9.833847632E0
3.837175375E1,-2.589614868E-2,2.499801636E-2,9.827812958E0,9.827878868E0
3.838176375E1,-2.290237427E-2,1.451980591E-2,9.827812958E0,9.827850369E0
3.839177375E1,-2.844085693E-2,9.131011963E-3,9.832602997E0,9.832648369E0
3.840178375E1,-2.290237427E-2,1.257385254E-2,9.840985565E0,9.841020248E0
3.841179275E1,-2.724334717E-2,6.436614990E-3,9.839638367E0,9.839678187E0
3.842180275E1,-2.664459229E-2,1.481918335E-2,9.834848328E0,9.834895585E0
3.843181175E1,-1.766326904E-2,1.092727661E-2,9.829010468E0,9.829032413E0
3.844182075E1,-1.916015625E-2,1.661544800E-2,9.827513580E0,9.827546304E0
3.845183075E1,-2.020797729E-2,2.080673218E-2,9.824519806E0,9.824562621E0
3.846183975E1,-3.218307495E-2,2.439926147E-2,9.839488678E0,9.839571562E0
3.847184975E1,-3.128494263E-2,2.514770508E-2,9.826615448E0,9.826697427E0
3.848185875E1,-3.891906738E-2,2.694396973E-2,9.825268250E0,9.825382275E0
3.849186875E1,-3.308120728E-2,2.619552612E-2,9.828561401E0,9.828651982E0
3.850187775E1,-2.829116821E-2,2.694396973E-2,9.834848328E0,9.834925927E0
3.851188675E1,-3.487747192E-2,2.140548706E-2,9.840536499E0,9.840621587E0
3.852189575E1,-2.395019531E-2,2.245330811E-2,9.836045837E0,9.836100624E0
3.853190475E1,-2.454895020E-2,9.131011963E-3,9.827513580E0,9.827548484E0
3.854191375E1,-2.679428101E-2,1.646575928E-2,9.822424164E0,9.822474510E0
3.855192275E1,-2.679428101E-2,2.155517578E-2,9.833201752E0,9.833261882E0
3.856193175E1,-2.619552612E-2,1.032852173E-2,9.828411713E0,9.828452049E0
3.857194075E1,-3.068618774E-2,1.377136230E-2,9.820478210E0,9.820535809E0
3.858194975E1,-2.739303589E-2,1.811233521E-2,9.815987549E0,9.816042481E0
3.859195875E1,-1.571731567E-2,1.691482544E-2,9.827064514E0,9.827091641E0
3.860196775E1,-3.293151855E-2,1.466949463E-2,9.834399261E0,9.834465339E0
3.861197675E1,-3.397933960E-2,1.571731567E-2,9.832303619E0,9.832374896E0
3.862198475E1,-4.730163574E-2,2.784210205E-2,9.828112335E0,9.828265600E0
3.863199375E1,-7.529342651E-2,3.607498169E-2,9.783355408E0,9.783711644E0
3.864200375E1,1.422042847E-2,1.721420288E-2,9.971364441E0,9.971389440E0
3.865201275E1,-1.422042847E-2,2.409988403E-2,9.689500580E0,9.689540986E0
3.866202175E1,-5.927673340E-2,2.260299683E-2,9.960736542E0,9.960938564E0
3.867203075E1,-2.799179077E-2,-1.362167358E-2,9.678722992E0,9.678773055E0
3.868203975E1,-1.556762695E-2,5.987548828E-3,9.879455566E0,9.879469646E0
3.869204875E1,-1.032852173E-2,1.242416382E-2,9.898615723E0,9.898628908E0
3.870205775E1,-6.137237549E-3,1.362167358E-2,9.769883423E0,9.769894847E0
3.871206675E1,-6.586303711E-2,3.038681030E-2,9.918075256E0,9.918340491E0
3.872207475E1,-4.520599365E-2,2.544708252E-2,9.693691864E0,9.693830672E0
3.873208375E1,-3.652404785E-2,5.298980713E-2,9.848470001E0,9.848680282E0
3.874209175E1,-2.514770508E-2,5.194198608E-2,9.871072998E0,9.871241690E0
3.875209975E1,-2.275268555E-2,2.035766602E-2,9.833201752E0,9.833249148E0
3.876210875E1,-2.814147949E-2,-7.484436035E-4,9.860894165E0,9.860934349E0
3.877211775E1,-2.035766602E-2,-1.377136230E-2,9.771829376E0,9.771860286E0
3.878212675E1,-1.197509766E-3,1.945953369E-3,9.833052063E0,9.833052328E0
3.879213575E1,-1.466949463E-2,-8.681945801E-3,9.872420197E0,9.872434913E0
3.880214475E1,-2.035766602E-2,7.783813477E-3,9.838440857E0,9.838464998E0
3.881215275E1,-3.338058472E-2,1.691482544E-2,9.852810974E0,9.852882039E0
3.882216175E1,-4.834945679E-2,3.487747192E-2,9.766141205E0,9.766323164E0
3.883216975E1,-4.879852295E-2,5.104385376E-2,9.816137238E0,9.816391243E0
3.884217775E1,-4.490661621E-2,4.924758911E-2,9.853559418E0,9.853784812E0
3.885218675E1,-2.724334717E-2,2.948867798E-2,9.832303619E0,9.832385583E0
3.886219575E1,-3.742218018E-2,1.137634277E-2,9.856253815E0,9.856331422E0
3.887220475E1,-3.128494263E-2,2.544708252E-3,9.786349182E0,9.786399519E0
3.888221375E1,-1.975891113E-2,5.388793945E-3,9.823621674E0,9.823643023E0
3.889222175E1,-1.766326904E-2,4.640350342E-3,9.848919067E0,9.848935999E0
3.890223075E1,-2.215393066E-2,1.212478638E-2,9.825417938E0,9.825450395E0
3.891223875E1,-4.760101318E-2,1.751358032E-2,9.866133270E0,9.866263644E0
3.892224675E1,-3.547622681E-2,2.784210205E-2,9.796977081E0,9.797080875E0
3.893225475E1,-2.799179077E-2,3.038681030E-2,9.832303619E0,9.832390420E0
3.894226375E1,-2.993774414E-2,1.930984497E-2,9.824370117E0,9.824434708E0
3.895227275E1,-3.278182983E-2,1.257385254E-2,9.822274475E0,9.822337228E0
3.896228175E1,-2.709365845E-2,6.286926270E-3,9.856403503E0,9.856442746E0
3.897229075E1,-1.377136230E-2,8.981323242E-3,9.827363892E0,9.827377645E0
3.898229975E1,-2.080673218E-2,3.592529297E-3,9.818532257E0,9.818554960E0
3.899230875E1,-2.859054565E-2,9.580078125E-3,9.817933502E0,9.817979805E0
3.900231675E1,-2.978805542E-2,1.481918335E-2,9.827663269E0,9.827719586E0
3.901232675E1,-3.293151855E-2,7.185058594E-3,9.826615448E0,9.826673256E0
3.902233575E1,-3.712280273E-2,2.469863892E-2,9.843679962E0,9.843780946E0
3.903234475E1,-4.490661621E-3,-4.385879517E-2,9.812245331E0,9.812344378E0
3.904235375E1,-1.451980591E-2,1.990859985E-2,9.785301361E0,9.785332386E0
3.905236275E1,1.347198486E-3,1.092727661E-2,9.823172607E0,9.823178778E0
3.906237175E1,-3.113525391E-2,-9.729766846E-3,9.861492920E0,9.861546871E0
3.907237975E1,-5.089416504E-2,1.242416382E-2,9.884245605E0,9.884384440E0
3.908238875E1,-5.568420410E-2,6.706054688E-2,9.820478210E0,9.820865040E0
3.909239675E1,-4.026626587E-2,3.876937866E-2,9.753567352E0,9.753727520E0
3.910240575E1,-3.562591553E-2,4.790039063E-2,9.760902100E0,9.761084645E0
3.911243875E1,-4.924758911E-2,2.903961182E-2,9.858948212E0,9.859113980E0
3.912245975E1,-2.754272461E-2,4.490661621E-4,9.906549225E0,9.906587523E0
3.913247875E1,-1.137634277E-2,-1.751358032E-2,9.850415955E0,9.850438093E0
3.914249775E1,-2.035766602E-2,4.939727783E-3,9.784403229E0,9.784425654E0
3.915251775E1,-1.960922241E-2,-1.646575928E-2,9.763297119E0,9.763330696E0
3.916253675E1,-9.729766846E-3,-1.077758789E-2,9.814490662E0,9.814501402E0
3.917255575E1,-4.296066284E-2,2.275268555E-2,9.913734283E0,9.913853476E0
3.918257475E1,-5.463638306E-2,3.906875610E-2,9.838141479E0,9.838370763E0
3.919259375E1,-5.598358154E-2,3.951782227E-2,9.884395294E0,9.884632828E0
3.920261275E1,-3.787124634E-2,4.326004028E-2,9.721983032E0,9.722153040E0
3.921263275E1,-4.969665527E-2,5.613327026E-2,9.833201752E0,9.833487550E0
3.922265175E1,-2.529739380E-2,4.640350342E-3,9.846823425E0,9.846857014E0
3.923267075E1,-2.005828857E-2,-2.290237427E-2,9.829309845E0,9.829356992E0
3.924268975E1,-2.918930054E-2,7.484436035E-3,9.886041870E0,9.886087795E0
3.925270875E1,-3.293151855E-3,-4.939727783E-3,9.760003967E0,9.760005773E0
3.926272875E1,-1.586700439E-2,-5.837860107E-3,9.840985565E0,9.841000088E0
3.927274775E1,-3.248245239E-2,2.335144043E-2,9.827812958E0,9.827894379E0
3.928276675E1,-3.817062378E-2,1.930984497E-2,9.847422180E0,9.847515091E0
3.929278575E1,-4.655319214E-2,3.592529297E-2,9.863588562E0,9.863763843E0
3.930280475E1,-4.535568237E-2,4.296066284E-2,9.784702606E0,9.784902036E0
3.931282375E1,-4.939727783E-2,4.296066284E-2,9.808203735E0,9.808422209E0
3.932284375E1,-3.143463135E-2,1.901046753E-2,9.836494904E0,9.836563502E0
3.933286275E1,-1.197509766E-2,7.035369873E-3,9.824220428E0,9.824230246E0
3.934288175E1,-2.095642090E-2,-8.232879639E-3,9.873617706E0,9.873643378E0
3.935290075E1,-1.032852173E-2,-8.681945801E-3,9.826465759E0,9.826475023E0
3.936291975E1,-1.466949463E-2,2.245330811E-3,9.822723541E0,9.822734752E0
3.937293975E1,-2.275268555E-2,1.017883301E-2,9.833052063E0,9.833083655E0
3.938295875E1,-3.457809448E-2,1.526824951E-2,9.820178833E0,9.820251579E0
3.939297775E1,-4.864883423E-2,3.218307495E-2,9.852062531E0,9.852235207E0
3.940299675E1,-5.313949585E-2,3.712280273E-2,9.833351440E0,9.833565094E0
3.941301575E1,-3.891906738E-2,3.323089600E-2,9.817185059E0,9.817318446E0
3.942303475E1,-3.697311401E-2,2.290237427E-2,9.819580078E0,9.819676392E0
3.943305475E1,-2.260299683E-2,1.392105103E-2,9.816286926E0,9.816322820E0
3.944307375E1,-2.350112915E-2,-0.000000000E0,9.854906616E0,9.854934638E0
3.945309275E1,-1.796264648E-2,-8.532257080E-3,9.853709106E0,9.853729173E0
3.946311175E1,-2.020797729E-2,-6.286926270E-3,9.812993774E0,9.813016596E0
3.947313075E1,-2.559677124E-2,4.340972900E-3,9.823322296E0,9.823356604E0
3.948315075E1,-2.634521484E-2,1.197509766E-2,9.826316071E0,9.826358684E0
3.949316975E1,-2.948867798E-2,2.589614868E-2,9.843081207E0,9.843159444E0
3.950318875E1,-5.029541016E-2,2.948867798E-2,9.855056305E0,9.855228764E0
3.951320775E1,-5.733078003E-2,3.338058472E-2,9.831854553E0,9.832078368E0
3.952322675E1,-4.041595459E-2,2.634521484E-2,9.826465759E0,9.826584190E0
3.953324675E1,-3.727249146E-2,2.110610962E-2,9.831255798E0,9.831349108E0
3.954326575E1,-2.484832764E-2,1.347198486E-3,9.833800507E0,9.833831993E0
3.955328475E1,-1.526824951E-2,-5.987548828E-3,9.840087433E0,9.840101100E0
3.956330375E1,-1.751358032E-2,-7.334747314E-3,9.828561401E0,9.828579742E0
3.957332275E1,-1.691482544E-2,-8.981323242E-4,9.825417938E0,9.825432539E0
3.958334275E1,-3.353027344E-2,7.933502197E-3,9.830207977E0,9.830268363E0
3.959336175E1,-3.293151855E-2,1.871109009E-2,9.828112335E0,9.828185319E0
3.960338075E1,-4.206253052E-2,2.050735474E-2,9.830058289E0,9.830169671E0
3.961339975E1,-4.909790039E-2,2.993774414E-2,9.832453308E0,9.832621468E0
3.962341875E1,-4.236190796E-2,3.293151855E-2,9.836195526E0,9.836341873E0
3.963343875E1,-4.026626587E-2,2.454895020E-2,9.831555176E0,9.831668282E0
3.964345775E1,-3.338058472E-2,5.688171387E-3,9.825867004E0,9.825925351E0
3.965347675E1,-1.796264648E-2,-1.197509766E-3,9.833501129E0,9.833517608E0
3.966349575E1,-1.990859985E-2,-2.993774414E-3,9.841584320E0,9.841604912E0
3.967351475E1,-2.574645996E-2,3.293151855E-3,9.838740234E0,9.838774473E0
3.968353475E1,-2.724334717E-2,2.095642090E-3,9.832602997E0,9.832640962E0
3.969355375E1,-3.906875610E-2,1.691482544E-2,9.831405487E0,9.831497665E0
3.970357275E1,-3.427871704E-2,2.499801636E-2,9.834848328E0,9.834939835E0
3.971359175E1,-4.790039063E-2,3.128494263E-2,9.837991791E0,9.838158144E0
3.972361075E1,-4.505630493E-2,2.709365845E-2,9.834399261E0,9.834539795E0
3.973363075E1,-3.861968994E-2,2.290237427E-2,9.828711090E0,9.828813646E0
3.974364975E1,-3.278182983E-2,1.017883301E-2,9.839189301E0,9.839249176E0
3.975366875E1,-2.155517578E-2,1.347198486E-3,9.818232880E0,9.818256633E0
3.976368775E1,-2.140548706E-2,-4.340972900E-3,9.841734009E0,9.841758244E0
3.977370775E1,-2.380050659E-2,-3.293151855E-3,9.825567627E0,9.825597005E0
3.978372675E1,-2.963836670E-2,5.239105225E-3,9.835896149E0,9.835942198E0
3.979374575E1,-3.592529297E-2,9.280700684E-3,9.829758911E0,9.829828941E0
3.980376475E1,-3.861968994E-2,2.275268555E-2,9.828860779E0,9.828962986E0
3.981378375E1,-4.101470947E-2,1.990859985E-2,9.834249573E0,9.834355252E0
3.982380375E1,-4.206253052E-2,3.188369751E-2,9.839488678E0,9.839630241E0
3.983382275E1,-4.580474854E-2,2.963836670E-2,9.832453308E0,9.832604668E0
3.984384175E1,-3.727249146E-2,1.871109009E-2,9.830507355E0,9.830595821E0
3.985386075E1,-2.963836670E-2,1.661544800E-2,9.836345215E0,9.836403900E0
3.986387975E1,-2.529739380E-2,-2.395019531E-3,9.835147705E0,9.835180531E0
3.987389975E1,-3.038681030E-2,2.993774414E-4,9.838291168E0,9.838338099E0
3.988391875E1,-2.380050659E-2,4.340972900E-3,9.849817200E0,9.849846911E0
3.989393775E1,-2.784210205E-2,1.407073975E-2,9.835297394E0,9.835346867E0
3.990395675E1,-3.113525391E-2,8.382568359E-3,9.836345215E0,9.836398063E0
3.991397575E1,-3.981719971E-2,2.140548706E-2,9.824370117E0,9.824474124E0
3.992399575E1,-4.700225830E-2,2.395019531E-2,9.837991791E0,9.838133222E0
3.993401475E1,-3.802093506E-2,2.888992310E-2,9.842931519E0,9.843047348E0
3.994403375E1,-3.367996216E-2,2.155517578E-2,9.843829651E0,9.843910867E0
3.995405275E1,-2.649490356E-2,1.422042847E-2,9.829758911E0,9.829804904E0
3.996407275E1,-2.559677124E-2,8.981323242E-4,9.820328522E0,9.820361922E0
3.997409175E1,-2.694396973E-2,5.987548828E-3,9.822424164E0,9.822462944E0
3.998411075E1,-2.095642090E-2,-1.347198486E-3,9.828112335E0,9.828134770E0
3.999412975E1,-2.634521484E-2,4.191284180E-3,9.840087433E0,9.840123593E0
4.000414975E1,-2.918930054E-2,1.182540894E-2,9.838889923E0,9.838940328E0
4.001416875E1,-3.278182983E-2,1.586700439E-2,9.827363892E0,9.827431377E0
4.002418775E1,-3.442840576E-2,1.586700439E-2,9.831106110E0,9.831179198E0
4.003420675E1,-3.547622681E-2,1.616638184E-2,9.836644592E0,9.836721850E0
4.004422575E1,-4.460723877E-2,2.005828857E-2,9.848470001E0,9.848591448E0
4.005424575E1,-3.308120728E-2,2.020797729E-2,9.843979340E0,9.844055667E0
4.006426475E1,-2.469863892E-2,7.783813477E-3,9.828860779E0,9.828894893E0
4.007428375E1,-3.143463135E-2,3.742218018E-3,9.824070740E0,9.824121744E0
4.008430275E1,-2.664459229E-2,-2.993774414E-3,9.827663269E0,9.827699844E0
4.009432275E1,-2.649490356E-2,5.089416504E-3,9.835896149E0,9.835933150E0
4.010434175E1,-3.068618774E-2,1.122665405E-2,9.848470001E0,9.848524206E0
4.011436075E1,-3.487747192E-2,1.437011719E-2,9.838291168E0,9.838363484E0
4.012437975E1,-4.221221924E-2,2.963836670E-2,9.831704865E0,9.831840156E0
4.013439875E1,-3.233276367E-2,2.230361938E-2,9.822723541E0,9.822802076E0
4.014441875E1,-3.832031250E-2,1.781295776E-2,9.837243347E0,9.837334111E0
4.015443775E1,-4.580474854E-2,2.005828857E-2,9.843829651E0,9.843956654E0
4.016445675E1,-2.424957275E-2,1.332229614E-2,9.831854553E0,9.831893484E0
4.017447575E1,-2.619552612E-2,1.107696533E-2,9.835447083E0,9.835488204E0
4.018449575E1,-2.784210205E-2,9.430389404E-3,9.830357666E0,9.830401617E0
4.019451475E1,-2.409988403E-2,-8.681945801E-3,9.824370117E0,9.824403513E0
4.020453375E1,-3.053649902E-2,2.544708252E-3,9.847721558E0,9.847769231E0
4.021455275E1,-3.981719971E-2,1.347198486E-2,9.845176849E0,9.845266583E0
4.022457175E1,-3.787124634E-2,1.182540894E-2,9.838889923E0,9.838969915E0
4.023459175E1,-3.906875610E-2,2.020797729E-2,9.835596771E0,9.835695124E0
4.024461075E1,-3.442840576E-2,2.634521484E-2,9.819729767E0,9.819825461E0
4.025462975E1,-3.921844482E-2,1.811233521E-2,9.825567627E0,9.825662590E0
4.026464875E1,-3.712280273E-2,1.466949463E-2,9.841734009E0,9.841814954E0
4.027466875E1,-3.397933960E-2,1.332229614E-2,9.828561401E0,9.828629167E0
4.028468775E1,-2.963836670E-2,2.993774414E-3,9.834249573E0,9.834294690E0
4.029470675E1,-1.901046753E-2,3.442840576E-3,9.834249573E0,9.834268550E0
4.030472575E1,-2.245330811E-2,9.879455566E-3,9.839039612E0,9.839070192E0
4.031474575E1,-3.278182983E-2,1.377136230E-2,9.848170624E0,9.848234813E0
4.032476475E1,-3.338058472E-2,1.945953369E-2,9.832004242E0,9.832080164E0
4.033478312E1,-3.712280273E-2,1.466949463E-2,9.830357666E0,9.830438705E0
4.034480213E1,-3.382965088E-2,2.230361938E-2,9.821825409E0,9.821908993E0
4.035482212E1,-3.143463135E-2,2.110610962E-2,9.823172607E0,9.823245578E0
4.036484112E1,-3.188369751E-2,2.320175171E-2,9.835596771E0,9.835675815E0
4.037486012E1,-2.918930054E-2,7.334747314E-3,9.836644592E0,9.836690635E0
4.038487912E1,-2.305206299E-2,1.167572021E-2,9.843230896E0,9.843264814E0
4.039489812E1,-2.155517578E-2,3.742218018E-3,9.832153931E0,9.832178271E0
